"mes","solicitante","passagens","combustiveis","diarias","distancia","viagens","dias.fora","gastos.totais"
2015-06-01,"MIRIAM PAZ GARCEZ MARRONI",3386.72,2606.89,883.35,1706.06248157828,3,0,5993.61
2015-07-01,"MIRIAM PAZ GARCEZ MARRONI",2831.91,1971.13,883.35,1396.80783728073,3,0,4803.04
2015-08-01,"MIRIAM PAZ GARCEZ MARRONI",3269.99,2380.47,1784,4827.64314095485,3,1,5650.46
2015-09-01,"MIRIAM PAZ GARCEZ MARRONI",0,3087.35,2061.14,2037.41318235128,4,2,3087.35
2015-10-01,"MIRIAM PAZ GARCEZ MARRONI",0,3090.96,883.35,1209.93722791575,3,0,3090.96
2015-11-01,"MIRIAM PAZ GARCEZ MARRONI",0,3080.48,1766.7,2915.79460010197,6,0,3080.48
2015-12-01,"MIRIAM PAZ GARCEZ MARRONI",0,2572.34,0,0,0,0,2572.34
2016-01-01,"MIRIAM PAZ GARCEZ MARRONI",0,2338.81,0,0,0,0,2338.81
2016-02-01,"MIRIAM PAZ GARCEZ MARRONI",0,2968.82,294.45,410.830848222221,1,0,2968.82
2016-03-01,"MIRIAM PAZ GARCEZ MARRONI",0,3082.53,588.9,588.831796772348,2,0,3082.53
2016-04-01,"MIRIAM PAZ GARCEZ MARRONI",0,3089.71,1472.25,2056.71192428565,5,0,3089.71
2016-05-01,"MIRIAM PAZ GARCEZ MARRONI",0,3091.24,294.45,329.381994654018,1,0,3091.24
2016-06-01,"MIRIAM PAZ GARCEZ MARRONI",0,3078.35,1177.79,1384.33002202935,3,1,3078.35
2016-07-01,"MIRIAM PAZ GARCEZ MARRONI",5822.04,2114.95,372.39,3239.47329665878,1,0,7936.99
2016-08-01,"MIRIAM PAZ GARCEZ MARRONI",0,2548.49,0,0,0,0,2548.49
2016-09-01,"MIRIAM PAZ GARCEZ MARRONI",0,2434.97,0,0,0,0,2434.97
2016-10-01,"MIRIAM PAZ GARCEZ MARRONI",0,2790.37,588.9,923.941016734444,2,0,2790.37
2016-11-01,"MIRIAM PAZ GARCEZ MARRONI",0,3063.19,1766.69,2054.02567547404,5,1,3063.19
2016-12-01,"MIRIAM PAZ GARCEZ MARRONI",0,2652.21,5938.24,18474.853906481,1,6,2652.21
2017-01-01,"MIRIAM PAZ GARCEZ MARRONI",0,2009.8,294.45,476.861530205973,1,0,2009.8
2017-02-01,"MIRIAM PAZ GARCEZ MARRONI",0,2311.91,588.9,987.887222581587,2,0,2311.91
2017-03-01,"MIRIAM PAZ GARCEZ MARRONI",0,3053.18,2355.6,2904.73756494782,7,1,3053.18
2017-04-01,"MIRIAM PAZ GARCEZ MARRONI",0,2499.72,588.9,804.159048723383,2,0,2499.72
2017-05-01,"MIRIAM PAZ GARCEZ MARRONI",0,2021.03,0,0,0,0,2021.03
2017-06-01,"MIRIAM PAZ GARCEZ MARRONI",1590.9,2977.88,1472.25,2052.18223489994,5,0,4568.78
2017-07-01,"MIRIAM PAZ GARCEZ MARRONI",0,2482.82,1177.8,1417.73886560199,4,0,2482.82
2017-08-01,"MIRIAM PAZ GARCEZ MARRONI",2688.44,3030.9,1550.19,4675.96625947644,5,0,5719.34
2017-09-01,"MIRIAM PAZ GARCEZ MARRONI",0,3052.43,1177.8,1796.39373169439,4,0,3052.43
2017-10-01,"MIRIAM PAZ GARCEZ MARRONI",0,3088.14,1472.25,2272.52150837778,5,0,3088.14
2017-11-01,"MIRIAM PAZ GARCEZ MARRONI",7305.78,3059.93,1255.74,4663.80445886688,4,0,10365.71
2017-12-01,"MIRIAM PAZ GARCEZ MARRONI",0,2431.47,0,0,0,0,2431.47
2015-02-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-03-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-04-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-05-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-06-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-07-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-08-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-09-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-10-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-11-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2015-12-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-01-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-02-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-03-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-04-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-05-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-06-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-07-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-08-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-09-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-10-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-11-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2016-12-01,"LUCAS BELLO REDECKER",0,0,0,0,0,0,0
2017-01-01,"LUCAS BELLO REDECKER",897.79,1087.31,0,0,0,0,1985.1
2017-02-01,"LUCAS BELLO REDECKER",0,1684.77,0,0,0,0,1684.77
2017-03-01,"LUCAS BELLO REDECKER",0,2832.2,1766.67,1345.91230430833,2,3,2832.2
2017-04-01,"LUCAS BELLO REDECKER",0,2637.97,588.89,243.21756853631,1,1,2637.97
2017-05-01,"LUCAS BELLO REDECKER",0,3091.71,588.89,598.222334484828,1,1,3091.71
2017-06-01,"LUCAS BELLO REDECKER",0,3080.4,0,0,0,0,3080.4
2017-07-01,"LUCAS BELLO REDECKER",0,2493.05,0,0,0,0,2493.05
2017-08-01,"LUCAS BELLO REDECKER",0,3038.53,588.89,373.076097790203,1,1,3038.53
2017-09-01,"LUCAS BELLO REDECKER",0,3084.89,588.89,729.712803069299,1,1,3084.89
2017-10-01,"LUCAS BELLO REDECKER",0,3081.83,588.89,716.999639620853,1,1,3081.83
2017-11-01,"LUCAS BELLO REDECKER",0,3090.26,0,0,0,0,3090.26
2017-12-01,"LUCAS BELLO REDECKER",0,2826.96,588.89,867.892599103012,1,1,2826.96
2015-02-01,"MARCELO PIRES MORAES",0,2468.6,1177.79,539.559623049746,2,1,2468.6
2015-03-01,"MARCELO PIRES MORAES",0,3084.8,5300.05,2691.30144743313,8,5,3084.8
2015-04-01,"MARCELO PIRES MORAES",0,3088.89,4806.41,3225.98451219504,7,4,3088.89
2015-05-01,"MARCELO PIRES MORAES",0,3091.17,5300.03,2481.89814693487,4,7,3091.17
2015-06-01,"MARCELO PIRES MORAES",0,3060.78,1177.8,877.165422008625,4,0,3060.78
2015-07-01,"MARCELO PIRES MORAES",0,2442.44,2355.6,1491.99990563278,8,0,2442.44
2015-08-01,"MARCELO PIRES MORAES",0,2492.53,883.35,631.58531823073,3,0,2492.53
2015-09-01,"MARCELO PIRES MORAES",0,2964.31,2944.49,2826.72170007415,9,1,2964.31
2015-10-01,"MARCELO PIRES MORAES",0,3079.47,1472.25,1646.33317678068,5,0,3079.47
2015-11-01,"MARCELO PIRES MORAES",0,3091.7,3533.38,1875.20803315019,9,2,3091.7
2015-12-01,"MARCELO PIRES MORAES",0,2953.38,2355.57,1309.21510847958,5,3,2953.38
2016-01-01,"MARCELO PIRES MORAES",0,2234.39,294.45,70.4683946585502,1,0,2234.39
2016-02-01,"MARCELO PIRES MORAES",0,2728.46,1177.8,692.459133831813,4,0,2728.46
2016-03-01,"MARCELO PIRES MORAES",2938.16,3087.33,2355.59,1253.32011934801,7,1,6025.49
2016-04-01,"MARCELO PIRES MORAES",0,3088.89,3533.4,2705.20573245301,12,0,3088.89
2016-05-01,"MARCELO PIRES MORAES",0,3088.3,4416.74,2760.54940126147,14,1,3088.3
2016-06-01,"MARCELO PIRES MORAES",6226.2,3085.81,3550.69,5335.38327273365,8,2,9312.01
2016-07-01,"MARCELO PIRES MORAES",0,3091.71,2944.49,2423.18005158819,9,1,3091.71
2016-08-01,"MARCELO PIRES MORAES",0,2151.85,883.34,1195.39877839808,2,1,2151.85
2016-09-01,"MARCELO PIRES MORAES",0,0,0,0,0,0,0
2016-10-01,"MARCELO PIRES MORAES",7680.67,2258.45,5196.1,7070.9689373623,7,5,9939.12
2016-11-01,"MARCELO PIRES MORAES",0,2271.17,11467.2,30118.9051939585,1,9,2271.17
2016-12-01,"MARCELO PIRES MORAES",0,2366.1,883.35,1223.61906469019,3,0,2366.1
2017-01-01,"MARCELO PIRES MORAES",0,1967.21,1472.25,1066.48320588157,5,0,1967.21
2017-02-01,"MARCELO PIRES MORAES",0,1910.59,1766.7,1208.05530977329,6,0,1910.59
2017-03-01,"MARCELO PIRES MORAES",3401.12,3091.64,3472.76,7066.18176524993,10,1,6492.76
2017-04-01,"MARCELO PIRES MORAES",1281.97,3070.24,3533.39,2561.82598049654,11,1,4352.21
2017-05-01,"MARCELO PIRES MORAES",0,3000.3,2944.49,2583.80570723048,9,1,3000.3
2017-06-01,"MARCELO PIRES MORAES",0,2609.4,1766.69,1447.48461765686,4,2,2609.4
2017-07-01,"MARCELO PIRES MORAES",0,2834.12,2061.13,1772.42708981344,5,2,2834.12
2017-08-01,"MARCELO PIRES MORAES",0,3091.24,2650.02,1815.74066288849,6,3,3091.24
2017-09-01,"MARCELO PIRES MORAES",0,3073.46,2061.15,921.21596960159,4,3,3073.46
2017-10-01,"MARCELO PIRES MORAES",3790.83,3091.67,2805.92,5052.87279802174,6,3,6882.5
2017-11-01,"MARCELO PIRES MORAES",5389.66,2810.78,2217.02,4127.15457455207,6,1,8200.44
2017-12-01,"MARCELO PIRES MORAES",3104.71,3068.37,1844.63,4788.8840270326,5,1,6173.08
2015-02-01,"TARCISIO JOÃO ZIMMERMANN",0,634.45,294.45,184.196702717057,1,0,634.45
2015-03-01,"TARCISIO JOÃO ZIMMERMANN",1533.53,1079.61,1117.16,3239.47329665878,1,1,2613.14
2015-04-01,"TARCISIO JOÃO ZIMMERMANN",1624.07,967,0,0,0,0,2591.07
2015-05-01,"TARCISIO JOÃO ZIMMERMANN",0,1650.67,1255.73,3943.82086158217,2,1,1650.67
2015-06-01,"TARCISIO JOÃO ZIMMERMANN",1245.36,1204.29,0,0,0,0,2449.65
2015-07-01,"TARCISIO JOÃO ZIMMERMANN",3587.53,1464.94,2433.51,2586.52295427743,2,3,5052.47
2015-08-01,"TARCISIO JOÃO ZIMMERMANN",1654.36,1772.87,1117.16,3239.47329665878,1,1,3427.23
2015-09-01,"TARCISIO JOÃO ZIMMERMANN",4224.42,979.57,1039.23,6953.72364738693,3,0,5203.99
2015-10-01,"TARCISIO JOÃO ZIMMERMANN",0,2172.3,1472.23,1326.4161698634,3,2,2172.3
2015-11-01,"TARCISIO JOÃO ZIMMERMANN",0,1338.99,294.45,474.777054069365,1,0,1338.99
2015-12-01,"TARCISIO JOÃO ZIMMERMANN",0,1177.31,294.45,192.40241506849,1,0,1177.31
2016-01-01,"TARCISIO JOÃO ZIMMERMANN",1181.17,774.07,588.89,254.376626481301,1,1,1955.24
2016-02-01,"TARCISIO JOÃO ZIMMERMANN",0,1118.59,0,0,0,0,1118.59
2016-03-01,"TARCISIO JOÃO ZIMMERMANN",0,885.62,294.45,280.529870686823,1,0,885.62
2016-04-01,"TARCISIO JOÃO ZIMMERMANN",2704.1,620.99,1333.66,3408.85880259868,2,2,3325.09
2016-05-01,"TARCISIO JOÃO ZIMMERMANN",0,1373.74,883.34,825.33274707815,2,1,1373.74
2016-06-01,"TARCISIO JOÃO ZIMMERMANN",0,955.53,0,0,0,0,955.53
2016-07-01,"TARCISIO JOÃO ZIMMERMANN",461.05,1091.52,588.89,502.858804879405,1,1,1552.57
2016-08-01,"TARCISIO JOÃO ZIMMERMANN",0,805.32,0,0,0,0,805.32
2016-09-01,"TARCISIO JOÃO ZIMMERMANN",0,380.63,0,0,0,0,380.63
2016-10-01,"TARCISIO JOÃO ZIMMERMANN",0,1018.36,0,0,0,0,1018.36
2016-11-01,"TARCISIO JOÃO ZIMMERMANN",0,1068.86,588.89,695.542191319513,1,1,1068.86
2016-12-01,"TARCISIO JOÃO ZIMMERMANN",1840.12,1025.28,744.77,3239.47329665878,1,1,2865.4
2017-01-01,"TARCISIO JOÃO ZIMMERMANN",0,561.35,0,0,0,0,561.35
2017-02-01,"TARCISIO JOÃO ZIMMERMANN",0,929.73,294.45,502.858804879405,1,0,929.73
2017-03-01,"TARCISIO JOÃO ZIMMERMANN",4403.89,1714.1,2511.44,4050.09486545136,4,4,6117.99
2017-04-01,"TARCISIO JOÃO ZIMMERMANN",1770.11,1026.1,1039.22,3124.37892895559,2,1,2796.21
2017-05-01,"TARCISIO JOÃO ZIMMERMANN",0,1044.47,294.45,224.699259717008,1,0,1044.47
2017-06-01,"TARCISIO JOÃO ZIMMERMANN",1592.98,922.81,0,0,0,0,2515.79
2017-07-01,"TARCISIO JOÃO ZIMMERMANN",0,1049,0,0,0,0,1049
2017-08-01,"TARCISIO JOÃO ZIMMERMANN",3631.36,1203.86,744.77,3239.47329665878,1,1,4835.22
2017-09-01,"TARCISIO JOÃO ZIMMERMANN",0,1395.09,0,0,0,0,1395.09
2017-10-01,"TARCISIO JOÃO ZIMMERMANN",0,1515.73,0,0,0,0,1515.73
2017-11-01,"TARCISIO JOÃO ZIMMERMANN",0,1089.81,294.45,322.578865153611,1,0,1089.81
2017-12-01,"TARCISIO JOÃO ZIMMERMANN",0,1781.47,294.45,180.227999303301,1,0,1781.47
2015-02-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,1116.85,0,0,0,0,1116.85
2015-03-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,1797.91,0,0,0,0,1797.91
2015-04-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",1623.45,2183.97,1472.23,1031.49023408904,1,2,3807.42
2015-05-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2262.48,2000.5,3934.0450833706,2,2,2262.48
2015-06-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2373.64,1472.23,1088.06246608763,1,2,2373.64
2015-07-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2044.8,883.34,920.968777130776,1,1,2044.8
2015-08-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",3017.72,2674.22,1117.16,3239.47329665878,1,1,5691.94
2015-09-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,1998.4,883.35,1536.74399013619,2,1,1998.4
2015-10-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",5871.26,2307.59,1333.66,3950.31568562549,2,2,8178.85
2015-11-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",6258.48,2101.1,2823.22,6878.16009454162,4,3,8359.58
2015-12-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2177.64,0,0,0,0,2177.64
2016-01-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,1249.03,0,0,0,0,1249.03
2016-02-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2996.31,588.89,598.222334484828,1,1,2996.31
2016-03-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3082.22,0,0,0,0,3082.22
2016-04-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2752.36,0,0,0,0,2752.36
2016-05-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2529.72,1766.68,2069.85147632206,3,3,2529.72
2016-06-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,1683.33,0,0,0,0,1683.33
2016-07-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,1043.85,0,0,0,0,1043.85
2016-08-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,851.2,0,0,0,0,851.2
2016-09-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,0,0,0,0,0,0
2016-10-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,0,0,0,0,0,0
2016-11-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,771.49,588.89,703.257146769134,1,1,771.49
2016-12-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2974.94,1177.78,1365.92106091595,2,2,2974.94
2017-01-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3007.03,1177.78,1187.35058762133,2,2,3007.03
2017-02-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,2495.97,1472.23,1750.67859005175,3,2,2495.97
2017-03-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3091.71,2355.57,1574.78402876136,3,4,3091.71
2017-04-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3062.04,588.9,946.472624043376,2,0,3062.04
2017-05-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",1788.39,3082.57,4728.44,4992.12447541095,4,7,4870.96
2017-06-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3084.24,2650.02,2059.65490578358,4,4,3084.24
2017-07-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3075.31,2650.01,2026.80260294767,4,4,3075.31
2017-08-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3091.15,3533.34,1639.72656827163,2,6,3091.15
2017-09-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",4916.18,3086.6,3845.1,4366.2568753139,3,6,8002.78
2017-10-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",4151.27,3091.71,588.89,399.213501224058,1,1,7242.98
2017-11-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3072.73,2944.46,2566.57633278972,4,5,3072.73
2017-12-01,"ANTONIO VALDECI OLIVEIRA DE OLIVEIRA",0,3089.83,1472.23,1507.77834784907,3,2,3089.83
2015-02-01,"TIAGO CHANAN SIMON",0,382.06,294.45,223.103190129454,1,0,382.06
2015-03-01,"TIAGO CHANAN SIMON",0,1142.08,883.35,1060.12134693752,3,0,1142.08
2015-04-01,"TIAGO CHANAN SIMON",0,2564.96,588.9,222.43306976299,2,0,2564.96
2015-05-01,"TIAGO CHANAN SIMON",0,2411.84,294.45,192.40241506849,1,0,2411.84
2015-06-01,"TIAGO CHANAN SIMON",0,1382.31,0,0,0,0,1382.31
2015-07-01,"TIAGO CHANAN SIMON",0,1223.59,0,0,0,0,1223.59
2015-08-01,"TIAGO CHANAN SIMON",0,1950.2,0,0,0,0,1950.2
2015-09-01,"TIAGO CHANAN SIMON",0,1994.88,0,0,0,0,1994.88
2015-10-01,"TIAGO CHANAN SIMON",0,2574.44,0,0,0,0,2574.44
2015-11-01,"TIAGO CHANAN SIMON",2650.73,2410.9,0,0,0,0,5061.63
2015-12-01,"TIAGO CHANAN SIMON",0,2168.8,0,0,0,0,2168.8
2016-01-01,"TIAGO CHANAN SIMON",0,0,0,0,0,0,0
2016-02-01,"TIAGO CHANAN SIMON",0,2004.43,588.9,631.417321185174,2,0,2004.43
2016-03-01,"TIAGO CHANAN SIMON",0,3076.15,588.9,669.994968182656,2,0,3076.15
2016-04-01,"TIAGO CHANAN SIMON",0,3039.44,588.9,624.689771991512,2,0,3039.44
2016-05-01,"TIAGO CHANAN SIMON",0,2997.66,294.45,181.901451958234,1,0,2997.66
2016-06-01,"TIAGO CHANAN SIMON",0,3079.01,1177.78,1171.85996851854,1,2,3079.01
2016-07-01,"TIAGO CHANAN SIMON",0,2036.03,1177.78,497.937795340127,1,2,2036.03
2016-08-01,"TIAGO CHANAN SIMON",0,2047.11,0,0,0,0,2047.11
2016-09-01,"TIAGO CHANAN SIMON",0,0,0,0,0,0,0
2016-10-01,"TIAGO CHANAN SIMON",0,1314.68,0,0,0,0,1314.68
2016-11-01,"TIAGO CHANAN SIMON",0,2661.84,0,0,0,0,2661.84
2016-12-01,"TIAGO CHANAN SIMON",0,434.44,0,0,0,0,434.44
2017-01-01,"TIAGO CHANAN SIMON",0,0,0,0,0,0,0
2017-02-01,"TIAGO CHANAN SIMON",0,1408.84,0,0,0,0,1408.84
2017-03-01,"TIAGO CHANAN SIMON",0,3086.85,0,0,0,0,3086.85
2017-04-01,"TIAGO CHANAN SIMON",0,3039.15,0,0,0,0,3039.15
2017-05-01,"TIAGO CHANAN SIMON",4501.36,3091.39,0,0,0,0,7592.75
2017-06-01,"TIAGO CHANAN SIMON",0,3047.2,0,0,0,0,3047.2
2017-07-01,"TIAGO CHANAN SIMON",0,2516.48,0,0,0,0,2516.48
2017-08-01,"TIAGO CHANAN SIMON",1785.51,3090.99,0,0,0,0,4876.5
2017-09-01,"TIAGO CHANAN SIMON",676.35,3018.08,0,0,0,0,3694.43
2017-10-01,"TIAGO CHANAN SIMON",3217.52,3091.67,0,0,0,0,6309.19
2017-11-01,"TIAGO CHANAN SIMON",0,3091.13,0,0,0,0,3091.13
2017-12-01,"TIAGO CHANAN SIMON",0,2221.18,0,0,0,0,2221.18
2015-02-01,"ZILA MARIA BREITENBACH",0,1622.83,1472.23,523.87661809376,1,2,1622.83
2015-03-01,"ZILA MARIA BREITENBACH",0,2989.36,2355.58,2434.1059862108,4,2,2989.36
2015-04-01,"ZILA MARIA BREITENBACH",440.78,2026.11,2000.5,985.599295431483,2,2,2466.89
2015-05-01,"ZILA MARIA BREITENBACH",2465.6,2999.63,4650.52,5880.16879254426,5,5,5465.23
2015-06-01,"ZILA MARIA BREITENBACH",0,3071.11,4078.93,3742.27340643772,2,5,3071.11
2015-07-01,"ZILA MARIA BREITENBACH",1582.56,1324.99,294.45,490.895924930328,1,0,2907.55
2015-08-01,"ZILA MARIA BREITENBACH",2598.13,2033.31,5022.91,6488.16689105273,6,5,4631.44
2015-09-01,"ZILA MARIA BREITENBACH",0,2053.94,1766.69,1614.12601383136,3,3,2053.94
2015-10-01,"ZILA MARIA BREITENBACH",0,3067.81,3533.38,2629.65154864331,4,7,3067.81
2015-11-01,"ZILA MARIA BREITENBACH",0,3090.97,3706.8,4293.21772453342,2,3,3090.97
2015-12-01,"ZILA MARIA BREITENBACH",0,3091.21,588.9,1137.10415902398,2,0,3091.21
2016-01-01,"ZILA MARIA BREITENBACH",0,2589.25,0,0,0,0,2589.25
2016-02-01,"ZILA MARIA BREITENBACH",0,2899.96,2650.04,1726.14612370951,3,5,2899.96
2016-03-01,"ZILA MARIA BREITENBACH",0,3062.63,1766.69,1862.99958315725,4,2,3062.63
2016-04-01,"ZILA MARIA BREITENBACH",0,2960.02,3607.23,3953.34624389294,3,5,2960.02
2016-05-01,"ZILA MARIA BREITENBACH",0,3091.06,11328.3,23402.6377221241,4,9,3091.06
2016-06-01,"ZILA MARIA BREITENBACH",4987.49,3087.12,2217.02,5680.71452599411,6,1,8074.61
2016-07-01,"ZILA MARIA BREITENBACH",0,3091.47,1472.25,2373.39355965043,4,1,3091.47
2016-08-01,"ZILA MARIA BREITENBACH",0,3090.86,1911.18,1693.15249680205,1,2,3090.86
2016-09-01,"ZILA MARIA BREITENBACH",0,2264.92,0,0,0,0,2264.92
2016-10-01,"ZILA MARIA BREITENBACH",0,2883.64,883.35,996.05458856909,2,1,2883.64
2016-11-01,"ZILA MARIA BREITENBACH",0,2708.22,9296.46,23235.9373732547,4,8,2708.22
2016-12-01,"ZILA MARIA BREITENBACH",698.63,3091.23,1766.7,1492.35885520914,2,4,3789.86
2017-01-01,"ZILA MARIA BREITENBACH",0,557.69,0,0,0,0,557.69
2017-02-01,"ZILA MARIA BREITENBACH",0,2837.28,883.35,2174.55832535464,3,0,2837.28
2017-03-01,"ZILA MARIA BREITENBACH",0,3091.53,2689.46,3776.67675345098,5,3,3091.53
2017-04-01,"ZILA MARIA BREITENBACH",0,2379.55,1472.25,2304.91079340454,3,2,2379.55
2017-05-01,"ZILA MARIA BREITENBACH",0,1659.55,8602.28,18892.4902349458,2,9,1659.55
2017-06-01,"ZILA MARIA BREITENBACH",0,2966.53,2944.49,3869.32002229402,6,4,2966.53
2017-07-01,"ZILA MARIA BREITENBACH",0,1624.55,2285.67,2012.70294595146,2,2,1624.55
2017-08-01,"ZILA MARIA BREITENBACH",0,3086.35,3238.92,2328.38181632136,4,6,3086.35
2017-09-01,"ZILA MARIA BREITENBACH",0,3090.95,2944.49,3995.44852356674,8,2,3090.95
2017-10-01,"ZILA MARIA BREITENBACH",0,3090.05,3827.83,3557.00302212399,6,7,3090.05
2017-11-01,"ZILA MARIA BREITENBACH",0,3091.03,4728.49,4399.13299614141,9,5,3091.03
2017-12-01,"ZILA MARIA BREITENBACH",0,3005.63,1766.7,3024.11151394524,4,2,3005.63
2015-02-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2266.61,588.9,453.030954157024,2,0,2266.61
2015-03-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3090.74,1766.7,2643.75955115363,6,0,3090.74
2015-04-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",775.97,3088.64,1472.24,1863.38384857642,3,1,3864.61
2015-05-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3091.71,3334.17,5539.3143472553,4,3,3091.71
2015-06-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",1262.36,1233.66,1472.24,1185.23528392074,3,1,2496.02
2015-07-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1995.98,588.9,1726.10889271891,2,0,1995.98
2015-08-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2187.15,1766.7,4532.07849717605,6,0,2187.15
2015-09-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2537.09,1177.8,2338.41964800719,4,0,2537.09
2015-10-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1858.86,1472.23,1655.35249714861,3,2,1858.86
2015-11-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2501.61,1177.79,2221.29699122855,3,1,2501.61
2015-12-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1528.06,883.34,1340.75075562675,2,1,1528.06
2016-01-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1613.73,588.89,770.338337400017,1,1,1613.73
2016-02-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2165.69,1177.8,2089.70471362815,4,0,2165.69
2016-03-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2400.75,1472.25,2708.81525129217,5,0,2400.75
2016-04-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1974.24,1177.79,1427.7622033732,3,1,1974.24
2016-05-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3091.05,3852.65,3879.05693263558,6,3,3091.05
2016-06-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3086.97,1766.7,4118.77677266348,6,0,3086.97
2016-07-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2503.41,2355.58,3380.25873126899,6,2,2503.41
2016-08-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2213.89,588.9,1015.59172262203,2,0,2213.89
2016-09-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2614.48,1472.24,2606.11318598973,4,1,2614.48
2016-10-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2238.4,1177.8,1715.35226829543,4,0,2238.4
2016-11-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2322.89,1177.8,2566.13973391588,4,0,2322.89
