date,dep,depid,exptype,price
2017-08-01,joaofischer,458,Combustível,2744.32
2017-08-01,joaofischer,458,Copias,196.0
2017-08-01,joaofischer,458,Indenização por Uso de Veículo Particular em Serviço,6033.31
2017-08-01,joaofischer,458,Materiais Expediente,157.64
2017-08-01,joaofischer,458,Postagens,2680.68
2017-08-01,joaofischer,458,Publicações,1190.46
2017-08-01,joaofischer,458,Telefones,673.13
2017-09-01,joaofischer,458,Combustível,3080.55
2017-09-01,joaofischer,458,Indenização por Uso de Veículo Particular em Serviço,6481.87
2017-09-01,joaofischer,458,Materiais Expediente,559.13
2017-09-01,joaofischer,458,Publicações,1070.76
2017-09-01,joaofischer,458,Telefones,517.2
2017-10-01,joaofischer,458,Combustível,2903.28
2017-10-01,joaofischer,458,Indenização por Uso de Veículo Particular em Serviço,6302.98
2017-10-01,joaofischer,458,Materiais Expediente,108.78
2017-10-01,joaofischer,458,Passagens Aereas,4379.11
2017-10-01,joaofischer,458,Postagens,286.58
2017-10-01,joaofischer,458,Publicações,367.5
2017-10-01,joaofischer,458,Telefones,181.23
2017-11-01,joaofischer,458,Combustível,3082.19
2017-11-01,joaofischer,458,Indenização por Uso de Veículo Particular em Serviço,8161.3
2017-11-01,joaofischer,458,Publicações,292.5
2017-11-01,joaofischer,458,Telefones,510.86
2017-12-01,joaofischer,458,Combustível,3091.68
2017-12-01,joaofischer,458,Indenização por Uso de Veículo Particular em Serviço,4879.87
2017-12-01,joaofischer,458,Materiais Expediente,1424.75
2017-12-01,joaofischer,458,Telefones,979.62
2015-02-01,altemirtortelli,443,Combustível,968.84
2015-02-01,altemirtortelli,443,Copias,24.2
2015-02-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,1859.21
2015-02-01,altemirtortelli,443,Telefones,470.48
2015-03-01,altemirtortelli,443,Combustível,2665.82
2015-03-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,5705.79
2015-03-01,altemirtortelli,443,Materiais Expediente,129.2
2015-03-01,altemirtortelli,443,Postagens,11793.05
2015-03-01,altemirtortelli,443,Telefones,111.51
2015-04-01,altemirtortelli,443,Combustível,1765.18
2015-04-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4351.21
2015-04-01,altemirtortelli,443,Materiais Expediente,517.98
2015-04-01,altemirtortelli,443,Passagens Aereas,202.43
2015-04-01,altemirtortelli,443,Postagens,8126.35
2015-04-01,altemirtortelli,443,Sedex,35.16
2015-04-01,altemirtortelli,443,Telefones,1517.6
2015-05-01,altemirtortelli,443,Combustível,2322.08
2015-05-01,altemirtortelli,443,Copias,102.72
2015-05-01,altemirtortelli,443,Encardenações,25.36
2015-05-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4660.04
2015-05-01,altemirtortelli,443,Materiais Expediente,1103.85
2015-05-01,altemirtortelli,443,Outros Materiais e Serviços,625.46
2015-05-01,altemirtortelli,443,Passagens Aereas,6680.78
2015-06-01,altemirtortelli,443,Combustível,1977.79
2015-06-01,altemirtortelli,443,Copias,399.3
2015-06-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4525.65
2015-06-01,altemirtortelli,443,Materiais Expediente,121.63
2015-06-01,altemirtortelli,443,Outros Materiais e Serviços,16.92
2015-06-01,altemirtortelli,443,Passagens Aereas,224.54
2015-06-01,altemirtortelli,443,Sedex,45.48
2015-06-01,altemirtortelli,443,Telefones,2258.32
2015-07-01,altemirtortelli,443,Acertos de Debitos,1389.9
2015-07-01,altemirtortelli,443,Combustível,1850.61
2015-07-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4938.61
2015-07-01,altemirtortelli,443,Materiais Expediente,138.02
2015-07-01,altemirtortelli,443,Publicações,241.73
2015-07-01,altemirtortelli,443,Sedex,15.81
2015-07-01,altemirtortelli,443,Telefones,1152.54
2015-08-01,altemirtortelli,443,Acertos de Debitos,266.67
2015-08-01,altemirtortelli,443,Combustível,2231.24
2015-08-01,altemirtortelli,443,Copias,60.5
2015-08-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4459.79
2015-08-01,altemirtortelli,443,Passagens Aereas,4033.87
2015-08-01,altemirtortelli,443,Publicações,241.73
2015-08-01,altemirtortelli,443,Telefones,964.76
2015-09-01,altemirtortelli,443,Acertos de Debitos,708.22
2015-09-01,altemirtortelli,443,Combustível,1516.42
2015-09-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,3303.68
2015-09-01,altemirtortelli,443,Materiais Expediente,50.36
2015-09-01,altemirtortelli,443,Publicações,720.31
2015-09-01,altemirtortelli,443,Telefones,1002.93
2015-10-01,altemirtortelli,443,Combustível,2055.99
2015-10-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4085.1
2015-10-01,altemirtortelli,443,Materiais Expediente,798.08
2015-10-01,altemirtortelli,443,Passagens Aereas,2164.36
2015-10-01,altemirtortelli,443,Publicações,720.31
2015-10-01,altemirtortelli,443,Telefones,677.99
2015-11-01,altemirtortelli,443,Combustível,2395.99
2015-11-01,altemirtortelli,443,Copias,96.8
2015-11-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,5312.41
2015-11-01,altemirtortelli,443,Materiais Expediente,93.46
2015-11-01,altemirtortelli,443,Passagens Aereas,3057.08
2015-11-01,altemirtortelli,443,Publicações,478.58
2015-11-01,altemirtortelli,443,Requisições Impressos,1278.8
2015-11-01,altemirtortelli,443,Telefones,17.75
2015-12-01,altemirtortelli,443,Combustível,2471.89
2015-12-01,altemirtortelli,443,Copias,48.4
2015-12-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4472.25
2015-12-01,altemirtortelli,443,Materiais Expediente,792.1
2015-12-01,altemirtortelli,443,Publicações,478.58
2015-12-01,altemirtortelli,443,Requisições Impressos,14170.0
2015-12-01,altemirtortelli,443,Sedex,235.73
2015-12-01,altemirtortelli,443,Telefones,713.21
2016-01-01,altemirtortelli,443,Combustível,1233.91
2016-01-01,altemirtortelli,443,Copias,36.3
2016-01-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,1641.16
2016-01-01,altemirtortelli,443,Materiais Expediente,54.29
2016-01-01,altemirtortelli,443,Outros Materiais e Serviços,80.0
2016-01-01,altemirtortelli,443,Telefones,1196.69
2016-02-01,altemirtortelli,443,Acertos de Debitos,109.2
2016-02-01,altemirtortelli,443,Combustível,3091.7
2016-02-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,6175.71
2016-02-01,altemirtortelli,443,Telefones,22.31
2016-03-01,altemirtortelli,443,Combustível,3077.57
2016-03-01,altemirtortelli,443,Copias,547.7
2016-03-01,altemirtortelli,443,Encardenações,31.7
2016-03-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,5031.17
2016-03-01,altemirtortelli,443,Materiais Expediente,857.22
2016-03-01,altemirtortelli,443,Passagens Aereas,10675.2
2016-03-01,altemirtortelli,443,Sedex,15.81
2016-03-01,altemirtortelli,443,Telefones,529.51
2016-04-01,altemirtortelli,443,Combustível,1568.04
2016-04-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,3310.8
2016-04-01,altemirtortelli,443,Materiais Expediente,2440.94
2016-04-01,altemirtortelli,443,Publicações,233.28
2016-04-01,altemirtortelli,443,Telefones,685.56
2016-05-01,altemirtortelli,443,Acertos de Debitos,437.64
2016-05-01,altemirtortelli,443,Combustível,2717.12
2016-05-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,4714.33
2016-05-01,altemirtortelli,443,Materiais Expediente,80.25
2016-05-01,altemirtortelli,443,Passagens Aereas,16037.05
2016-05-01,altemirtortelli,443,Publicações,618.28
2016-05-01,altemirtortelli,443,Telefones,852.73
2016-06-01,altemirtortelli,443,Combustível,3091.27
2016-06-01,altemirtortelli,443,Copias,55.0
2016-06-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,8018.9
2016-06-01,altemirtortelli,443,Materiais Expediente,842.01
2016-06-01,altemirtortelli,443,Outros Materiais e Serviços,15.0
2016-06-01,altemirtortelli,443,Publicações,618.28
2016-06-01,altemirtortelli,443,Telefones,952.88
2016-07-01,altemirtortelli,443,Acertos de Debitos,520.82
2016-07-01,altemirtortelli,443,Combustível,3091.51
2016-07-01,altemirtortelli,443,Indenização por Uso de Veículo Particular em Serviço,7232.14
2016-07-01,altemirtortelli,443,Materiais Expediente,853.77
2016-07-01,altemirtortelli,443,Passagens Aereas,4304.79
2016-07-01,altemirtortelli,443,Publicações,618.28
2016-07-01,altemirtortelli,443,Requisições Impressos,1460.0
